Profile,Map,Character,PUUID,Mode,Rounds,Round Differential,Score,Win,Start,End,Length,Date,ability1,ability2,signature,ultimate,KDA,Kills,Deaths,Assists,Damage Made,Damage Received,Headshot %,Headshot,Body,Legs,Start Time (UNIX),End Time (UNIX),links,Damage Ratio,Log,Filename
zanderfps,Breeze,Gekko,46831b96-eec3-528b-85b2-7c18cfce1fbe,competitive,28.0,2,-5.36,True,05:09:51 PM,05:59:47 PM,2996,2024-01-24,13.0,14.0,32.0,5.0,1.35,20.0,23.0,11.0,4506.0,4361.0,35.09,20 (35.09%),34 (59.65%),3 (5.26%),1706116191.0,1706119187.0,https://www.twitch.tv/videos/2042191405?t=03h05m56s,1.033249254758083,"Kills: 20.0, Bonus: -3.33); KDA: 1.35, Bonus: -0.80); Headshot %: 35.09, Bonus: 0.13); Damage Made: 4506.0, Bonus: 1.40); Length: 2996.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 2.0, Bonus: 0.70); Damage Ratio: 1.033249254758083, Bonus: -4.87); Assists: 11.0, Bonus: 0.40); Deaths: 23.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706116191, zanderfps, Gekko, Breeze, 20K, 23D, 11A, 15-13, win True.md"
brush,Breeze,Viper,6b3a8361-37a3-59ed-96ad-cbbb533e92f7,competitive,20.0,6,-3.17,True,05:12:40 PM,05:43:06 PM,1826,2024-01-24,4.0,14.0,11.0,1.0,2.0,16.0,10.0,4.0,3387.0,1688.0,27.66,13 (27.66%),33 (70.21%),1 (2.13%),1706116360.0,1706118186.0,https://www.twitch.tv/videos/2042271013?t=01h02m52s,2.006516587677725,"Kills: 16.0, Bonus: -6.00); KDA: 2.0, Bonus: 0.50); Headshot %: 27.66, Bonus: -0.43); Damage Made: 3387.0, Bonus: 0.73); Length: 1826.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 6.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 2.006516587677725, Bonus: -0.97); Deaths: 10.0, Bonus: -0.50)","1706116360, brush, Viper, Breeze, 16K, 10D, 4A, 13-7, win True.md"
brush,Split,Omen,6b3a8361-37a3-59ed-96ad-cbbb533e92f7,competitive,24.0,2,-3.47,True,05:53:27 PM,06:32:19 PM,2332,2024-01-24,5.0,13.0,45.0,3.0,1.53,18.0,17.0,8.0,3004.0,3128.0,26.42,14 (26.42%),36 (67.92%),3 (5.66%),1706118807.0,1706121139.0,https://www.twitch.tv/videos/2042271013?t=01h43m39s,0.9603580562659847,"Kills: 18.0, Bonus: -4.67); KDA: 1.53, Bonus: -0.44); Headshot %: 26.42, Bonus: -0.52); Damage Made: 3004.0, Bonus: 0.50); Length: 2332.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 2.0, Bonus: 0.70); Assists: 8.0, Bonus: -0.05); Deaths: 17.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706118807, brush, Omen, Split, 18K, 17D, 8A, 13-11, win True.md"
brush,Lotus,Omen,6b3a8361-37a3-59ed-96ad-cbbb533e92f7,competitive,21.0,5,-8.7,True,06:40:02 PM,07:14:21 PM,2059,2024-01-24,10.0,13.0,43.0,1.0,1.69,15.0,13.0,7.0,2929.0,2735.0,36.11,13 (36.11%),23 (63.89%),0 (0.00%),1706121602.0,1706123661.0,https://www.twitch.tv/videos/2042271013?t=02h30m14s,1.0709323583180987,"Kills: 15.0, Bonus: -6.67); KDA: 1.69, Bonus: -0.12); Headshot %: 36.11, Bonus: 0.21); Damage Made: 2929.0, Bonus: 0.39); Length: 2059.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 5.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.0709323583180987, Bonus: -4.72); Assists: 7.0, Bonus: -0.20); Deaths: 13.0, Bonus: -1.10)","1706121602, brush, Omen, Lotus, 15K, 13D, 7A, 13-8, win True.md"
GOFNS,Split,Gekko,bf89a8da-3efb-5b58-b2ee-6fb2e288fdc6,competitive,22.0,4,-32.47,True,06:44:24 PM,07:14:59 PM,1835,2024-01-24,14.0,11.0,27.0,2.0,0.93,7.0,14.0,6.0,1845.0,2723.0,12.24,6 (12.24%),38 (77.55%),5 (10.20%),1706121864.0,1706123699.0,https://www.twitch.tv/videos/2042287016?t=02h11m18s,0.6775615130370914,"Kills: 7.0, Bonus: -34.00); Headshot %: 12.24, Bonus: -0.22); Length: 1835.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 4.0, Bonus: 0.90); Assists: 6.0, Bonus: -0.35); Deaths: 14.0, Bonus: -1.30)","1706121864, GOFNS, Gekko, Split, 7K, 14D, 6A, 13-9, win True.md"
s0mcs,Split,Sage,d1f0ff26-4670-5a4e-8302-29325aadbfb0,competitive,22.0,4,-0.31,True,06:44:24 PM,07:14:59 PM,1835,2024-01-24,19.0,27.0,13.0,4.0,2.29,22.0,14.0,10.0,4656.0,2952.0,30.0,21 (30.00%),46 (65.71%),3 (4.29%),1706121864.0,1706123699.0,https://www.twitch.tv/videos/2042286889?t=02h11m27s,1.5772357723577235,"Kills: 22.0, Bonus: -2.00); KDA: 2.29, Bonus: 0.79); Headshot %: 30.0, Bonus: -0.25); Damage Made: 4656.0, Bonus: 1.49); Length: 1835.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 4.0, Bonus: 0.90); Damage Ratio: 1.5772357723577235, Bonus: -2.69); Assists: 10.0, Bonus: 0.25); Deaths: 14.0, Bonus: -1.30)","1706121864, s0mcs, Sage, Split, 22K, 14D, 10A, 13-9, win True.md"
shanks_ttv,Split,Raze,6e5c956a-2d54-51be-9992-50719b1db1e1,competitive,22.0,4,-3.76,True,06:44:24 PM,07:14:59 PM,1835,2024-01-24,8.0,30.0,15.0,3.0,1.22,18.0,18.0,4.0,3201.0,3270.0,15.49,11 (15.49%),45 (63.38%),15 (21.13%),1706121864.0,1706123699.0,https://www.twitch.tv/videos/2042237293?t=03h24m18s,0.9788990825688073,"Kills: 18.0, Bonus: -4.67); KDA: 1.22, Bonus: -1.06); Headshot %: 15.49, Bonus: -0.55); Damage Made: 3201.0, Bonus: 0.62); Length: 1835.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 4.0, Bonus: 0.90); Deaths: 18.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706121864, shanks_ttv, Raze, Split, 18K, 18D, 4A, 13-9, win True.md"
brush,Ascent,Omen,6b3a8361-37a3-59ed-96ad-cbbb533e92f7,competitive,22.0,4,-10.5,True,07:17:39 PM,07:49:28 PM,1909,2024-01-24,5.0,15.0,42.0,3.0,1.94,12.0,16.0,19.0,2845.0,2751.0,26.42,14 (26.42%),33 (62.26%),6 (11.32%),1706123859.0,1706125768.0,https://www.twitch.tv/videos/2042271013?t=03h07m51s,1.034169392948019,"Kills: 12.0, Bonus: -8.67); KDA: 1.94, Bonus: 0.38); Headshot %: 26.42, Bonus: -0.52); Damage Made: 2845.0, Bonus: 0.27); Length: 1909.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 4.0, Bonus: 0.90); Damage Ratio: 1.034169392948019, Bonus: -4.86); Assists: 19.0 (Tier: Assists:15.0:1.0, Bonus: 1.0); Deaths: 16.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706123859, brush, Omen, Ascent, 12K, 16D, 19A, 13-9, win True.md"
GOFNS,Lotus,Killjoy,bf89a8da-3efb-5b58-b2ee-6fb2e288fdc6,competitive,20.0,6,-8.35,True,07:19:33 PM,07:46:24 PM,1611,2024-01-24,22.0,10.0,6.0,1.0,0.93,11.0,14.0,2.0,2370.0,2739.0,16.13,10 (16.13%),49 (79.03%),3 (4.84%),1706123973.0,1706125584.0,https://www.twitch.tv/videos/2042287016?t=02h46m27s,0.8652792990142387,"Kills: 11.0, Bonus: -9.33); Headshot %: 16.13, Bonus: -0.61); Damage Made: 2370.0, Bonus: -0.45); Length: 1611.0, Bonus: 0.34); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 6.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Deaths: 14.0, Bonus: -1.30)","1706123973, GOFNS, Killjoy, Lotus, 11K, 14D, 2A, 13-7, win True.md"
s0mcs,Lotus,Yoru,d1f0ff26-4670-5a4e-8302-29325aadbfb0,competitive,20.0,6,-8.6,True,07:19:33 PM,07:46:24 PM,1611,2024-01-24,17.0,16.0,35.0,4.0,1.44,17.0,16.0,6.0,3044.0,2728.0,31.58,12 (31.58%),25 (65.79%),1 (2.63%),1706123973.0,1706125584.0,https://www.twitch.tv/videos/2042286889?t=02h46m36s,1.1158357771260996,"Kills: 17.0, Bonus: -5.33); KDA: 1.44, Bonus: -0.62); Headshot %: 31.58, Bonus: -0.13); Damage Made: 3044.0, Bonus: 0.53); Length: 1611.0, Bonus: 0.34); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 6.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.1158357771260996, Bonus: -4.54); Assists: 6.0, Bonus: -0.35); Deaths: 16.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706123973, s0mcs, Yoru, Lotus, 17K, 16D, 6A, 13-7, win True.md"
shanks_ttv,Lotus,Raze,6e5c956a-2d54-51be-9992-50719b1db1e1,competitive,20.0,-6,-13.54,False,07:19:33 PM,07:46:24 PM,1611,2024-01-24,4.0,13.0,4.0,2.0,0.74,12.0,19.0,2.0,2385.0,3121.0,29.41,10 (29.41%),24 (70.59%),0 (0.00%),1706123973.0,1706125584.0,https://www.twitch.tv/videos/2042237293?t=03h59m27s,0.7641781480294777,"Kills: 12.0, Bonus: -8.67); Headshot %: 29.41, Bonus: -0.29); Damage Made: 2385.0, Bonus: -0.42); Length: 1611.0, Bonus: 0.34); Win: 0.0, Bonus: -3.00); Deaths: 19.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706123973, shanks_ttv, Raze, Lotus, 12K, 19D, 2A, 7-13, win False.md"
GOFNS,Bind,Cypher,bf89a8da-3efb-5b58-b2ee-6fb2e288fdc6,competitive,21.0,5,-0.08,True,08:19:25 PM,08:52:35 PM,1990,2024-01-24,24.0,26.0,19.0,4.0,2.08,23.0,13.0,4.0,3878.0,2429.0,31.48,17 (31.48%),34 (62.96%),3 (5.56%),1706127565.0,1706129555.0,https://www.twitch.tv/videos/2042287016?t=03h46m19s,1.5965417867435159,"Kills: 23.0, Bonus: -1.33); KDA: 2.08, Bonus: 0.58); Headshot %: 31.48, Bonus: -0.14); Damage Made: 3878.0, Bonus: 1.03); Length: 1990.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 5.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.5965417867435159, Bonus: -2.61); Deaths: 13.0, Bonus: -1.10)","1706127565, GOFNS, Cypher, Bind, 23K, 13D, 4A, 13-8, win True.md"
s0mcs,Bind,Skye,d1f0ff26-4670-5a4e-8302-29325aadbfb0,competitive,21.0,5,-1.47,True,08:19:25 PM,08:52:35 PM,1990,2024-01-24,5.0,13.0,33.0,3.0,2.0,22.0,14.0,6.0,3592.0,2586.0,45.45,20 (45.45%),21 (47.73%),3 (6.82%),1706127565.0,1706129555.0,https://www.twitch.tv/videos/2042286889?t=03h46m28s,1.3890177880897139,"Kills: 22.0, Bonus: -2.00); KDA: 2.0, Bonus: 0.50); Headshot %: 45.45, Bonus: 0.77); Damage Made: 3592.0, Bonus: 0.86); Length: 1990.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 5.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.3890177880897139, Bonus: -3.44); Assists: 6.0, Bonus: -0.35); Deaths: 14.0, Bonus: -1.30)","1706127565, s0mcs, Skye, Bind, 22K, 14D, 6A, 13-8, win True.md"
shanks_ttv,Bind,Raze,6e5c956a-2d54-51be-9992-50719b1db1e1,competitive,21.0,5,-7.42,True,08:19:25 PM,08:52:35 PM,1990,2024-01-24,5.0,18.0,10.0,3.0,0.7,13.0,20.0,1.0,2254.0,3514.0,18.06,13 (18.06%),53 (73.61%),6 (8.33%),1706127565.0,1706129555.0,https://www.twitch.tv/videos/2042237293?t=04h59m19s,0.6414342629482072,"Kills: 13.0, Bonus: -8.00); Headshot %: 18.06, Bonus: -0.81); Damage Made: 2254.0, Bonus: -0.62); Length: 1990.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 5.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Deaths: 20.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706127565, shanks_ttv, Raze, Bind, 13K, 20D, 1A, 13-8, win True.md"
GOFNS,Sunset,Cypher,bf89a8da-3efb-5b58-b2ee-6fb2e288fdc6,competitive,14.0,7,-41.09,True,08:59:09 PM,09:11:29 PM,740,2024-01-24,16.0,15.0,8.0,0.0,2.33,6.0,3.0,1.0,1021.0,553.0,21.05,4 (21.05%),15 (78.95%),0 (0.00%),1706129949.0,1706130689.0,https://www.twitch.tv/videos/2042287016?t=04h26m03s,1.8462929475587704,"Kills: 6.0, Bonus: -42.00); KDA: 2.33, Bonus: 0.83); Headshot %: 21.05, Bonus: -0.92); Length: 740.0, Bonus: -0.38); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 7.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.8462929475587704, Bonus: -1.61)","1706129949, GOFNS, Cypher, Sunset, 6K, 3D, 1A, 8-1, win True.md"
s0mcs,Sunset,Reyna,d1f0ff26-4670-5a4e-8302-29325aadbfb0,competitive,14.0,7,-26.36,True,08:59:09 PM,09:11:29 PM,740,2024-01-24,11.0,1.0,8.0,2.0,2.0,8.0,5.0,2.0,1446.0,1056.0,27.27,6 (27.27%),12 (54.55%),4 (18.18%),1706129949.0,1706130689.0,https://www.twitch.tv/videos/2042286889?t=04h26m12s,1.3693181818181819,"Kills: 8.0, Bonus: -26.00); KDA: 2.0, Bonus: 0.50); Headshot %: 27.27, Bonus: -0.45); Length: 740.0, Bonus: -0.38); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 7.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.3693181818181819, Bonus: -3.52); Deaths: 5.0, Bonus: 0.50)","1706129949, s0mcs, Reyna, Sunset, 8K, 5D, 2A, 8-1, win True.md"
shanks_ttv,Sunset,Reyna,6e5c956a-2d54-51be-9992-50719b1db1e1,competitive,14.0,-7,-95.68,False,08:59:09 PM,09:11:29 PM,740,2024-01-24,6.0,5.0,1.0,1.0,0.67,6.0,9.0,0.0,995.0,1600.0,0.0,0 (0.00%),26 (86.67%),4 (13.33%),1706129949.0,1706130689.0,https://www.twitch.tv/videos/2042237293?t=05h39m03s,0.621875,"Kills: 6.0, Bonus: -42.00); Headshot %: 0.0, Bonus: -50.00); Length: 740.0, Bonus: -0.38); Win: 0.0, Bonus: -3.00); Deaths: 9.0, Bonus: -0.30)","1706129949, shanks_ttv, Reyna, Sunset, 6K, 9D, 0A, 1-8, win False.md"
JOLLZTV,Bind,Reyna,93d30406-ee26-5b5b-820b-b68d8cdc9b99,competitive,20.0,6,-8.19,True,09:31:18 PM,10:00:44 PM,1766,2024-01-24,17.0,5.0,3.0,3.0,1.69,17.0,13.0,5.0,2771.0,2706.0,35.14,13 (35.14%),22 (59.46%),2 (5.41%),1706131878.0,1706133644.0,https://www.twitch.tv/videos/2042491682?t=01h02m30s,1.024020694752402,"Kills: 17.0, Bonus: -5.33); KDA: 1.69, Bonus: -0.12); Headshot %: 35.14, Bonus: 0.14); Damage Made: 2771.0, Bonus: 0.16); Length: 1766.0, Bonus: 0.47); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 6.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.024020694752402, Bonus: -4.90); Assists: 5.0, Bonus: -0.50); Deaths: 13.0, Bonus: -1.10)","1706131878, JOLLZTV, Reyna, Bind, 17K, 13D, 5A, 13-7, win True.md"
ShahZaM,Ascent,Sova,060e3ceb-a571-517f-b09f-e679212a9049,competitive,22.0,4,-5.27,True,09:54:59 PM,10:26:32 PM,1893,2024-01-24,15.0,23.0,27.0,3.0,2.0,18.0,12.0,6.0,3139.0,2174.0,16.13,10 (16.13%),44 (70.97%),8 (12.90%),1706133299.0,1706135192.0,https://www.twitch.tv/videos/2042554768?t=00h10m49s,1.4438822447102115,"Kills: 18.0, Bonus: -4.67); KDA: 2.0, Bonus: 0.50); Headshot %: 16.13, Bonus: -0.61); Damage Made: 3139.0, Bonus: 0.58); Length: 1893.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 4.0, Bonus: 0.90); Damage Ratio: 1.4438822447102115, Bonus: -3.22); Assists: 6.0, Bonus: -0.35); Deaths: 12.0, Bonus: -0.90)","1706133299, ShahZaM, Sova, Ascent, 18K, 12D, 6A, 13-9, win True.md"
JOLLZTV,Lotus,Reyna,93d30406-ee26-5b5b-820b-b68d8cdc9b99,competitive,19.0,7,-6.52,True,10:04:35 PM,10:30:08 PM,1533,2024-01-24,17.0,5.0,2.0,1.0,2.2,16.0,10.0,6.0,2887.0,1965.0,22.0,11 (22.00%),37 (74.00%),2 (4.00%),1706133875.0,1706135408.0,https://www.twitch.tv/videos/2042491682?t=01h35m47s,1.4692111959287533,"Kills: 16.0, Bonus: -6.00); KDA: 2.2, Bonus: 0.70); Headshot %: 22.0, Bonus: -0.85); Damage Made: 2887.0, Bonus: 0.33); Length: 1533.0, Bonus: 0.28); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 7.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.4692111959287533, Bonus: -3.12); Assists: 6.0, Bonus: -0.35); Deaths: 10.0, Bonus: -0.50)","1706133875, JOLLZTV, Reyna, Lotus, 16K, 10D, 6A, 13-6, win True.md"
Grimm,Split,Sage,f0c97bbe-efdb-5cbe-8636-c0844e64478f,competitive,26.0,2,1.45,True,10:23:24 PM,11:03:52 PM,2428,2024-01-24,20.0,22.0,12.0,3.0,2.11,28.0,18.0,10.0,5163.0,3928.0,36.51,23 (36.51%),39 (61.90%),1 (1.59%),1706135004.0,1706137432.0,https://www.twitch.tv/videos/2042572510?t=00h18m57s,1.314409368635438,"Kills: 28.0, Bonus: 0.60); KDA: 2.11, Bonus: 0.61); Headshot %: 36.51, Bonus: 0.24); Damage Made: 5163.0, Bonus: 1.80); Length: 2428.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 2.0, Bonus: 0.70); Damage Ratio: 1.314409368635438, Bonus: -3.74); Assists: 10.0, Bonus: 0.25); Deaths: 18.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706135004, Grimm, Sage, Split, 28K, 18D, 10A, 14-12, win True.md"
ShahZaM,Breeze,Jett,060e3ceb-a571-517f-b09f-e679212a9049,competitive,22.0,-4,-11.46,False,10:32:12 PM,11:07:19 PM,2107,2024-01-24,12.0,9.0,25.0,3.0,1.0,16.0,17.0,1.0,2959.0,3186.0,52.0,13 (52.00%),12 (48.00%),0 (0.00%),1706135532.0,1706137639.0,https://www.twitch.tv/videos/2042554768?t=00h48m02s,0.9287507846829881,"Kills: 16.0, Bonus: -6.00); KDA: 1.0, Bonus: -1.50); Headshot %: 52.0, Bonus: 1.10); Damage Made: 2959.0, Bonus: 0.44); Length: 2107.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -4.0, Bonus: -1.50); Deaths: 17.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706135532, ShahZaM, Jett, Breeze, 16K, 17D, 1A, 9-13, win False.md"
JOLLZTV,Split,Reyna,93d30406-ee26-5b5b-820b-b68d8cdc9b99,competitive,15.0,11,-5.06,True,10:36:51 PM,10:57:08 PM,1217,2024-01-24,18.0,7.0,3.0,1.0,3.17,15.0,6.0,4.0,2613.0,1631.0,26.19,11 (26.19%),30 (71.43%),1 (2.38%),1706135811.0,1706137028.0,https://www.twitch.tv/videos/2042491682?t=02h08m03s,1.6020846106683015,"Kills: 15.0, Bonus: -6.67); KDA: 3.17 (Tier: KDA:3.0:1.5, Bonus: 1.5); Headshot %: 26.19, Bonus: -0.54); Damage Made: 2613.0, Bonus: -0.08); Length: 1217.0, Bonus: 0.01); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 11.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.6020846106683015, Bonus: -2.59); Deaths: 6.0, Bonus: 0.30)","1706135811, JOLLZTV, Reyna, Split, 15K, 6D, 4A, 13-2, win True.md"
JOLLZTV,Icebox,Reyna,93d30406-ee26-5b5b-820b-b68d8cdc9b99,competitive,20.0,6,-2.75,True,11:05:17 PM,11:34:52 PM,1775,2024-01-24,15.0,7.0,5.0,2.0,1.92,19.0,12.0,4.0,3648.0,2225.0,31.75,20 (31.75%),38 (60.32%),5 (7.94%),1706137517.0,1706139292.0,https://www.twitch.tv/videos/2042491682?t=02h36m29s,1.6395505617977528,"Kills: 19.0, Bonus: -4.00); KDA: 1.92, Bonus: 0.34); Headshot %: 31.75, Bonus: -0.12); Damage Made: 3648.0, Bonus: 0.89); Length: 1775.0, Bonus: 0.48); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 6.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.6395505617977528, Bonus: -2.44); Deaths: 12.0, Bonus: -0.90)","1706137517, JOLLZTV, Reyna, Icebox, 19K, 12D, 4A, 13-7, win True.md"
Grimm,Icebox,Sage,f0c97bbe-efdb-5cbe-8636-c0844e64478f,competitive,18.0,-8,-56.62,False,11:13:29 PM,11:39:03 PM,1534,2024-01-24,11.0,5.0,8.0,0.0,0.53,5.0,15.0,3.0,1088.0,2884.0,9.52,2 (9.52%),19 (90.48%),0 (0.00%),1706138009.0,1706139543.0,https://www.twitch.tv/videos/2042572510?t=01h09m02s,0.37725381414701803,"Kills: 5.0, Bonus: -50.00); Headshot %: 9.52, Bonus: -2.40); Length: 1534.0, Bonus: 0.28); Win: 0.0, Bonus: -3.00); Deaths: 15.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706138009, Grimm, Sage, Icebox, 5K, 15D, 3A, 5-13, win False.md"
ShahZaM,Icebox,Jett,060e3ceb-a571-517f-b09f-e679212a9049,competitive,18.0,8,-8.3,True,11:13:29 PM,11:39:03 PM,1534,2024-01-24,2.0,7.0,19.0,3.0,1.08,11.0,12.0,2.0,1823.0,2539.0,33.33,6 (33.33%),12 (66.67%),0 (0.00%),1706138009.0,1706139543.0,https://www.twitch.tv/videos/2042554768?t=01h29m19s,0.7179992122883024,"Kills: 11.0, Bonus: -9.33); KDA: 1.08, Bonus: -1.34); Headshot %: 33.33, Bonus: -0.00); Length: 1534.0, Bonus: 0.28); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 8.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Deaths: 12.0, Bonus: -0.90)","1706138009, ShahZaM, Jett, Icebox, 11K, 12D, 2A, 13-5, win True.md"
ShiroRz,Lotus,Neon,b9f93475-1994-588f-8840-8c06a9aad3ec,competitive,24.0,-2,-15.9,False,11:23:08 PM,12:02:40 AM,2372,2024-01-24,4.0,23.0,21.0,3.0,0.73,10.0,22.0,6.0,2508.0,4074.0,22.5,9 (22.50%),28 (70.00%),3 (7.50%),1706138588.0,1706140960.0,https://www.twitch.tv/videos/2042635387?t=00h04m11s,0.6156111929307806,"Kills: 10.0, Bonus: -10.00); Headshot %: 22.5, Bonus: -0.81); Damage Made: 2508.0, Bonus: -0.24); Length: 2372.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -2.0, Bonus: -0.50); Assists: 6.0, Bonus: -0.35); Deaths: 22.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706138588, ShiroRz, Neon, Lotus, 10K, 22D, 6A, 11-13, win False.md"
JOLLZTV,Sunset,Reyna,93d30406-ee26-5b5b-820b-b68d8cdc9b99,competitive,22.0,4,-9.93,True,11:38:41 PM,12:12:52 AM,2051,2024-01-24,15.0,7.0,3.0,2.0,1.29,14.0,14.0,4.0,2915.0,2504.0,35.9,14 (35.90%),23 (58.97%),2 (5.13%),1706139521.0,1706141572.0,https://www.twitch.tv/videos/2042491682?t=03h09m53s,1.1641373801916932,"Kills: 14.0, Bonus: -7.33); KDA: 1.29, Bonus: -0.92); Headshot %: 35.9, Bonus: 0.19); Damage Made: 2915.0, Bonus: 0.37); Length: 2051.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 4.0, Bonus: 0.90); Damage Ratio: 1.1641373801916932, Bonus: -4.34); Deaths: 14.0, Bonus: -1.30)","1706139521, JOLLZTV, Reyna, Sunset, 14K, 14D, 4A, 13-9, win True.md"
ShahZaM,Sunset,Jett,060e3ceb-a571-517f-b09f-e679212a9049,competitive,16.0,10,3.85,True,11:41:57 PM,12:07:40 AM,1543,2024-01-24,3.0,6.0,23.0,2.0,2.78,22.0,9.0,3.0,4313.0,1839.0,32.2,19 (32.20%),39 (66.10%),1 (1.69%),1706139717.0,1706141260.0,https://www.twitch.tv/videos/2042554768?t=01h57m47s,2.345296356715606,"Kills: 22.0, Bonus: -2.00); KDA: 2.78, Bonus: 1.28); Headshot %: 32.2, Bonus: -0.08); Damage Made: 4313.0, Bonus: 1.29); Length: 1543.0, Bonus: 0.29); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 10.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 2.345296356715606, Bonus: 0.38); Deaths: 9.0, Bonus: -0.30)","1706139717, ShahZaM, Jett, Sunset, 22K, 9D, 3A, 13-3, win True.md"
